node_id,lat,lon,junction_complexity,dist_to_blackspot_km,nearest_blackspot_name,station_name,station_risk_score,station_trend_index,city_trend_index,risk_label
62053453,12.9705056,77.5073453,3,3.6809295140468916,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053457,12.9697518,77.5071119,3,3.7683412347351126,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053477,12.9693489,77.5087625,3,3.7015486811512583,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053482,12.970034,77.5090988,3,3.6702680419498943,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053486,12.9707297,77.5087595,3,3.607496115243078,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053496,12.9717297,77.5076555,4,3.5415769829797146,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053503,12.960517,77.5043062,4,3.246914005728079,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053522,12.962701,77.5048941,3,3.3702302487284164,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053537,12.9644287,77.5048448,3,3.514510525374881,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053583,12.9706305,77.5068078,3,3.688343144208597,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053607,12.9742696,77.5090727,3,3.2237404705656756,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053640,12.9797574,77.510698,4,2.590005480314004,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053645,12.960513,77.5043695,4,3.2415369734829853,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053697,12.9665604,77.5050905,3,3.6774939301050633,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62053715,12.9696201,77.5064186,3,3.8083459109986206,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62053741,12.974244,77.5091991,3,3.2218841669136933,Summanahalli Junction,Kamakshipalya,1.0,0.9808612440191388,0.978,0
62055112,12.9689601,77.5086362,3,3.6718683414468107,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62056927,12.9694985,77.509176,3,3.6927948382752884,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62056933,12.967001,77.5082132,4,3.514296055020004,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62056943,12.9635379,77.5113351,3,3.0061631297058575,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62056949,12.9611772,77.5107713,4,2.8264748193324847,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
62067302,12.9615523,77.5888332,3,3.3563485315115202,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
66626092,12.9445332,77.4950045,3,3.436991952886484,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66626119,12.9393552,77.4929522,3,3.6396672404711223,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66626160,12.93275,77.4881646,3,4.2521961124850645,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66626167,12.931903,77.4877917,3,4.312565643444885,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66666524,12.9092685,77.4784123,3,6.287465791271904,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66666538,12.9082925,77.4771347,4,6.462968129116769,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
66666569,12.902377,77.4693387,3,7.53180309379777,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
176470757,12.9325969,77.5452188,3,2.2288222824053183,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
176470758,12.9344507,77.5467638,4,2.310157901518977,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
176470763,12.937997,77.5497383,4,2.5389702414948396,Nayandahalli Junction,Bytarayanapura,0.3041002277904328,1.0,0.978,0
176470772,12.9385352,77.5535754,3,2.2847326056892223,Banashankari Signal,Banashankari,0.4299544419134396,0.97,0.978,0
176470773,12.9383966,77.5550068,4,2.1545348488261222,Banashankari Signal,Banashankari,0.4299544419134396,0.97,0.978,0
245613696,12.9245641,77.6179924,3,0.9893076621141595,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
245615180,12.967776,77.5882547,3,3.983062793590073,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
245617178,13.0397115,77.5186064,3,2.7660942282965877,Goraguntepalya,Yashawanthapura,0.21070615034168566,1.0,0.978,0
246167200,12.9673249,77.5949443,3,3.644871733177139,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
246171015,12.9589238,77.5827935,3,3.541803681015665,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
246171016,12.9577464,77.5821331,4,3.5021159001818902,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
246397920,12.9722123,77.5940009,4,4.1929715336006765,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
246397923,12.9767004,77.5993341,4,4.546633243555699,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247852770,12.8962371,77.6080918,3,2.9316105498908986,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247852771,12.8970418,77.6071382,3,2.9219621715096413,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247852782,12.8983963,77.6058606,3,2.896185826516176,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247852915,12.8765988,77.5951946,4,5.52271989244175,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247958462,12.9573624,77.605108,4,2.3432323002480238,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247958463,12.9578962,77.6035678,3,2.4135407467190704,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247958465,12.9591388,77.6016934,3,2.578255989404306,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247964652,12.8727397,77.59608,2,5.83276205084888,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964657,12.8699648,77.5969184,3,6.0550591533198235,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964658,12.8695351,77.5970719,3,6.089054691441904,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964660,12.8691353,77.5974984,3,6.106475026853978,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964661,12.872017,77.5963312,4,5.887972851810737,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964667,12.8718993,77.6007246,3,5.673840709173113,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964668,12.8718729,77.6012191,3,5.6530638051439395,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964669,12.8717701,77.6022143,3,5.617593560665553,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964671,12.8676769,77.6009718,3,6.087851527932651,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247964682,12.8761786,77.6026368,3,5.155411504728375,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965097,12.8655357,77.6004305,3,6.32938753874082,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965099,12.8654693,77.5991833,3,6.391400918323973,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965100,12.8653948,77.5982875,3,6.440022619652388,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965117,12.8673224,77.5979189,3,6.264911199371053,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965118,12.8676651,77.5979044,3,6.231568764045217,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247965119,12.8679836,77.5979044,3,6.199968976094701,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966045,12.8768022,77.6016548,5,5.142218747152267,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,1
247966134,12.9584305,77.6037479,4,2.4708271895342895,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247966138,12.9581746,77.6044706,3,2.4366071755691956,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247966696,12.8816186,77.5959583,4,5.020294177290648,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966703,12.8815071,77.5970987,3,4.95704091721813,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966706,12.8813849,77.5973669,3,4.9512012989834915,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966708,12.8812652,77.5976612,3,4.94371347183423,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966711,12.8811485,77.5979339,3,4.937510600380595,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966716,12.880996,77.5985393,3,4.914622386092813,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966719,12.8809458,77.5988763,3,4.899022688909905,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966721,12.8809159,77.5992298,3,4.88078521972004,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966724,12.8808641,77.5997674,3,4.854096406627365,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966726,12.880827,77.6001021,3,4.8382210816664335,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966734,12.8807316,77.601072,4,4.792336056235168,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966739,12.8805478,77.6018516,3,4.767153043015474,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966742,12.8804753,77.6022143,4,4.75467359362767,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966744,12.8803882,77.6025938,3,4.743037961899947,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966747,12.8803174,77.6029832,3,4.729646240537601,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966749,12.880237,77.6033202,3,4.720218200315274,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966752,12.8800898,77.603913,3,4.704887975592129,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966754,12.8799744,77.6045193,3,4.686627455703433,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966760,12.8796794,77.6057306,3,4.659318677944825,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966770,12.8794382,77.607757,3,4.596156047641989,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966778,12.8792529,77.6089848,3,4.566759062857966,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966792,12.8781131,77.6025207,3,4.969517835868677,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966797,12.8783653,77.6025614,3,4.94263820902249,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966799,12.8787823,77.6026154,3,4.89890673649012,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966813,12.8794552,77.602347,3,4.846826885340834,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966830,12.8801122,77.6022097,3,4.790107677503297,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966834,12.8779784,77.6026296,3,4.977337336170022,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247966848,12.8777726,77.6023963,4,5.009316758700142,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247968982,12.8775271,77.6024086,3,5.032913186335886,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969020,12.8769409,77.6064914,3,4.905153834572434,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969035,12.8765622,77.6069751,3,4.924433085647356,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969071,12.8767983,77.6088686,4,4.827433475100705,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969081,12.8768856,77.6074838,4,4.8707574202870445,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969147,12.8868974,77.6104514,4,3.718138405306105,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969171,12.8902873,77.6109694,3,3.3504019391491426,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969183,12.8924723,77.6112818,3,3.1160894339251755,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969197,12.894814,77.6092589,3,2.9933212691197375,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247969200,12.8786984,77.609684,3,4.598764149788627,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247972964,12.9059707,77.6017374,4,2.7237779608964474,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247974062,12.9070272,77.5993872,3,2.8998929416405264,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247974064,12.9069212,77.5990663,3,2.936453423111105,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247974066,12.9061885,77.5966176,3,3.212175002599084,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247974076,12.9063599,77.5883045,3,2.9276419232143454,Banashankari Signal,Banashankari,0.4299544419134396,0.97,0.978,0
247974962,12.9084874,77.6003508,3,2.7401747802608347,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247974980,12.9168184,77.6000877,3,2.252981000365622,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247984863,12.9557249,77.6533303,3,3.6484857632296346,Koramangala Sony Signal,Mico layout,0.3917995444191344,1.0265625,0.978,0
247989225,12.9161411,77.6169634,3,0.7609645922259866,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
247989291,12.9524376,77.7000543,3,0.5089709808794874,Marathahalli Bridge,Mahadevapura,0.2164009111617312,1.0,0.978,0
247991552,12.9266544,77.6005177,4,1.2157573764649858,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247991553,12.9284001,77.6005936,3,1.0440329788053544,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
247991558,12.9481942,77.6026404,3,1.3661793270216265,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248003859,12.9557126,77.6047201,1,2.161752609221322,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248003860,12.956553,77.6049215,3,2.2540422111914933,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248003861,12.9583155,77.6053275,3,2.448547352024341,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248003862,12.9576278,77.6043334,3,2.376862751366175,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248003863,12.959164,77.6039983,4,2.5498469644155803,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248007839,12.9147376,77.5986308,3,2.5203817706130796,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248007841,12.9077353,77.5989897,3,2.9083527761460073,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
248007842,12.9127243,77.5984783,4,2.7389617522846263,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248181106,12.9379158,77.5989314,3,0.7657431620221535,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248181114,12.9459107,77.5955342,4,1.54263360396122,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248347275,12.8816006,77.5968153,3,4.966630632349184,Silk Board Junction,Madivala,0.3940774487471526,0.9573170731707318,0.978,0
248455233,12.9617616,77.5984889,4,2.9399678358186474,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455237,12.9636941,77.6010632,3,3.0890326157712504,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455238,12.9595963,77.6029987,3,2.6081572972851603,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455241,12.9618776,77.6014923,4,2.8821547225211495,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455257,12.9653935,77.6010377,3,3.275954469468002,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455429,12.9639765,77.6058608,3,3.077493440255641,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455430,12.9628338,77.6058204,3,2.950424772810281,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455431,12.960786,77.6051903,3,2.7235205285521613,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455434,12.9616369,77.5989335,3,2.913943254899961,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455435,12.9619323,77.5988018,3,2.9493505643232623,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455441,12.9621574,77.5944681,4,3.1264740105917057,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455450,12.965192,77.5994906,4,3.2845948724777747,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455451,12.9622565,77.5937165,3,3.1693847476011148,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455457,12.965145,77.5967546,3,3.3538568344924062,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455459,12.9654422,77.6014142,3,3.2751331100834817,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455467,12.9656415,77.6014528,3,3.296460842512564,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455468,12.9694188,77.6024023,3,3.7010029180362642,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455472,12.9657705,77.6038789,3,3.283576240918363,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455473,12.9631451,77.601288,4,3.024819163578793,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455474,12.9629736,77.6021588,3,2.992101266892671,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455475,12.9628494,77.6030347,3,2.9673288911587354,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455478,12.9623151,77.6042371,4,2.89770101142875,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455479,12.9621917,77.6048661,4,2.8808039050852576,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455480,12.9620434,77.605534,3,2.8626806077671,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455481,12.9644708,77.6025215,3,3.152533444197468,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455482,12.964789,77.6025909,3,3.1868632954873815,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455483,12.9656092,77.602623,3,3.277168528306344,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455485,12.9719235,77.607036,4,3.9634162763824197,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248455487,12.9700672,77.6065559,3,3.755634731935385,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459794,12.9743274,77.6077326,3,4.233636941161823,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459797,12.9720722,77.6073585,3,3.981270884602919,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459808,12.9757991,77.6016681,4,4.41486332821204,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459809,12.9754775,77.60162,3,4.379824947934542,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459811,12.9729732,77.6015349,3,4.103982341008153,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459812,12.9728523,77.603259,3,4.0737469433734965,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459820,12.9751867,77.6041502,4,4.327698065077405,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459821,12.975579,77.6025567,4,4.381743395776738,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459827,12.9727994,77.6012741,3,4.088074396400841,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459829,12.9703365,77.6007447,3,3.8241280150643506,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459833,12.9755781,77.5998782,3,4.414416356632721,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459838,12.9730942,77.6010663,3,4.12336054311575,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459840,12.9712043,77.5977545,4,3.9779004889309997,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459848,12.9718009,77.5935434,3,4.164972293388119,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459849,12.9717429,77.5939966,3,4.1434373765597785,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459877,12.9714821,77.6060749,3,3.9121844475760623,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248459878,12.9704155,77.6102879,4,3.8245180290712764,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462897,12.9645621,77.6009974,3,3.1854053907683437,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462898,12.9643833,77.6015927,1,3.1558289373142885,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462899,12.9636976,77.5977154,3,3.16994631119835,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462910,12.9627115,77.5984932,3,3.041695679748568,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462911,12.9622496,77.5990433,3,2.9769152663136618,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462912,12.9618708,77.5979653,3,2.967396707338018,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462913,12.9638018,77.606648,3,3.0594410492542483,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462918,12.9647391,77.6036891,4,3.170546455058902,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462919,12.9647762,77.6046595,4,3.1688200901333277,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462931,12.9640037,77.6036289,4,3.089482426843376,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462939,12.9636064,77.6044982,3,3.039608569076378,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462952,12.9630993,77.6051238,3,2.9808470212602733,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248462957,12.9658787,77.6046845,3,3.291222062755224,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248525401,12.9555213,77.5857168,4,3.050370795554335,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248525402,12.9542788,77.5854347,3,2.9778005602105977,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248525409,12.9538564,77.5913354,4,2.503620351113486,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248525413,12.9562407,77.5837849,3,3.257023580954299,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248550897,12.9600584,77.6043615,1,2.6464087918040406,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248550898,12.9597525,77.6024669,3,2.6326946868799834,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248550899,12.9612495,77.6029614,3,2.791259804436096,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
248550900,12.9607512,77.6027806,3,2.738467615277395,Dairy Circle,Adugodi,0.24031890660592256,0.982,0.978,0
